"question_idx","token","token_text","early_decoder","probe_output"
"1","30380"," bundle","probe_model_answer","[0.008804429583059131, 0.3533920185214931, 0.628742320863212, 0.009061231032235814]"
"1","14531"," branch","probe_model_answer","[0.14868901203658114, 0.653156423341847, 0.0814278460856638, 0.1167267185359082]"
"1","112506"," ary","probe_model_answer","[0.025088676272813, 0.3614348963228269, 0.021796512162966176, 0.5916799152413939]"
"1","54758","leaf","probe_model_answer","[0.4516766784862943, 0.018591048344297582, 0.09686412000806857, 0.43286815316133964]"
"1","14",",","probe_model_answer","[0.040509135296613576, 0.055783696983811026, 0.363737041645609, 0.5399701260739664]"
"1","778"," which","probe_model_answer","[0.8057359797587988, 0.10982075478684479, 0.06400084332177944, 0.02044242213257702]"
"1","35907"," connects","probe_model_answer","[0.13370884295599425, 0.011010479797863208, 0.5199664912381972, 0.3353141860079455]"
"1","270"," the","probe_model_answer","[0.1956980827447313, 0.012648435521506986, 0.6712420989485334, 0.12041138278522819]"
"1","58598"," ventric","probe_model_answer","[0.017617920865926458, 0.19802772354714715, 0.5934060810217309, 0.19094827456519545]"
"1","1154","les","probe_model_answer","[0.49405662811771367, 0.1902723767131699, 0.2793480424033051, 0.036322952765811246]"
"1","304"," to","probe_model_answer","[0.04336839927926986, 0.352851007627086, 0.4192170400725812, 0.18456355302106284]"
"1","270"," the","probe_model_answer","[0.6545386086367878, 0.051534914564511626, 0.2746750895513333, 0.019251387247367288]"
"1","509"," at","probe_model_answer","[0.005693002729029599, 0.656159531901792, 0.1738271057202334, 0.164320359648945]"
"1","460","ri","probe_model_answer","[0.08983340063822706, 0.27696299794206863, 0.18829452363137292, 0.44490907778833133]"
"1","115832","ovent","probe_model_answer","[0.025445476702504542, 0.1657279373337611, 0.21231727167012213, 0.5965093142936123]"
"1","24810","ricular","probe_model_answer","[0.16345136371520064, 0.08900743085050135, 0.7094736714125547, 0.038067534021743434]"
"1","30380"," bundle","probe_model_answer","[0.20658323439919232, 0.3785475499701466, 0.013112671470441343, 0.4017565441602199]"
"1","16",".","probe_model_answer","[0.21281833265289696, 0.1844287334567897, 0.24134479476264342, 0.36140813912767]"
"1","3016"," So","probe_model_answer","[0.01954723985117006, 0.4523891134041927, 0.19068565655787117, 0.3373779901867661]"
"1","1031"," there","probe_model_answer","[0.47083516011686555, 0.12853097982543615, 0.17422573117113901, 0.2264081288865592]"
"1","477"," are","probe_model_answer","[0.06978456990552961, 0.1492295789424155, 0.08650764772008694, 0.6944782034319679]"
"1","1234"," two","probe_model_answer","[0.11218096535456956, 0.3933285676519777, 0.20928048298953023, 0.2852099840039225]"
"1","1840"," main","probe_model_answer","[0.26837893328435286, 0.14793242423486755, 0.5685779528331399, 0.015110689647639553]"
"1","21918"," pathways","probe_model_answer","[0.314170451642129, 0.08838508981745709, 0.4089338308504485, 0.18851062768996546]"
"1","339",".\n\n","probe_model_answer","[0.03801750079359333, 0.46982924675597754, 0.07803375630791495, 0.4141194961425142]"
"1","8197","Now","probe_model_answer","[0.2951115871294585, 0.30805998772724835, 0.07383804774996947, 0.32299037739332376]"
"1","14",",","probe_model_answer","[0.34835703416224195, 0.16634749024937928, 0.40191795745680226, 0.08337751813157657]"
"1","270"," the","probe_model_answer","[0.04347217228399241, 0.03666029054430464, 0.031947474114103036, 0.8879200630576001]"
"1","3417"," question","probe_model_answer","[0.21967012722880513, 0.18396915362388747, 0.29677727842927404, 0.2995834407180334]"
"1","344"," is","probe_model_answer","[0.36310281037895503, 0.4214828617648371, 0.20693320393807837, 0.008481123918129658]"
"1","943"," about","probe_model_answer","[0.030425750940238264, 0.2600741078457941, 0.6671519426353627, 0.04234819857860486]"
"1","270"," the","probe_model_answer","[0.3461253408092041, 0.5151331130355856, 0.04158370815885216, 0.09715783799635812]"
"1","509"," at","probe_model_answer","[0.7803772722054059, 0.09349400026814736, 0.05647012725394239, 0.06965860027250442]"
"1","460","ri","probe_model_answer","[0.12306435995169565, 0.6639323128900415, 0.14649682041344236, 0.06650650674482056]"
"1","115832","ovent","probe_model_answer","[0.0071088303072740075, 0.5317669261801002, 0.22493566266955145, 0.2361885808430742]"
"1","24810","ricular","probe_model_answer","[0.22394253050668017, 0.1360623529927201, 0.29207761435904317, 0.34791750214155653]"
"1","30380"," bundle","probe_model_answer","[0.45543742859990516, 0.17642349295962265, 0.07207883069944657, 0.2960602477410256]"
"1","5231"," itself","probe_model_answer","[0.22968329739999804, 0.052991809770693364, 0.04784419570846141, 0.6694806971208471]"
"1","16",".","probe_model_answer","[3.893456176871593e-06, 0.14501325976487267, 0.067650728934439, 0.7873321178445114]"
"1","342"," I","probe_model_answer","[0.05634379882613535, 0.08130186166229864, 0.23368651087507122, 0.6286678286364948]"
"1","5429"," believe","probe_model_answer","[0.07516626468654176, 0.012218782004848777, 0.3663331290434934, 0.5462818242651161]"
"1","436"," it","probe_model_answer","[0.4821191671411796, 0.13873858192999633, 0.04405413107427396, 0.3350881198545501]"
"1","734","'s","probe_model_answer","[0.06636523778516161, 0.6369401186542548, 0.2044641494090693, 0.09223049415151437]"
"1","1960"," made","probe_model_answer","[0.19852927995952646, 0.24998767872459227, 0.33155415034078534, 0.21992889097509608]"
"1","890"," up","probe_model_answer","[0.14696266791573562, 0.5827324137905624, 0.2548596857130551, 0.015445232580646933]"
"1","294"," of","probe_model_answer","[0.06038150415908692, 0.6866198746773723, 0.1927220733382825, 0.060276547825258306]"
"1","21906"," specialized","probe_model_answer","[0.13685497527868182, 0.1831660438251723, 0.43981938528014236, 0.24015959561600356]"
"1","25740"," fibers","probe_model_answer","[0.19849888503491653, 0.28067496425522726, 0.37098821541376614, 0.14983793529609002]"
"1","3252"," called","probe_model_answer","[0.4020271094135517, 0.12790118695276653, 0.2928279297373554, 0.17724377389632628]"
"1","15776"," Pur","probe_model_answer","[0.1278769628144881, 0.7540592058786566, 0.10542827909878846, 0.01263555220806683]"
"1","8705","kin","probe_model_answer","[0.14519403230139064, 0.10115281451844513, 0.18362787996690466, 0.5700252732132596]"
"1","5636","je","probe_model_answer","[0.1268796646552406, 0.13407851101386692, 0.20467847425607344, 0.534363350074819]"
"1","58670"," fibres","probe_model_answer","[0.025489882887029768, 0.04702170421529244, 0.6473128544861599, 0.2801755584115179]"
"1","16",".","probe_model_answer","[0.7743360983714648, 0.1190292833907735, 0.08307391497459742, 0.02356070326316423]"
"1","3109"," These","probe_model_answer","[0.21124446416666154, 0.22160896103949032, 0.33681393467344867, 0.23033264012039958]"
"1","477"," are","probe_model_answer","[0.4600011749114264, 0.1255605794588929, 0.3409534096133002, 0.07348483601638059]"
"1","2239"," important","probe_model_answer","[0.0781604453973763, 0.17046927852224453, 0.5296813180023634, 0.22168895807801575]"
"1","1754"," because","probe_model_answer","[0.3120152202462193, 0.3844444257192386, 0.13148761945536208, 0.17205273457918002]"
"1","851"," they","probe_model_answer","[0.05631639869597653, 0.3893327719072161, 0.07649549765180258, 0.4778553317450048]"
"1","1694"," help","probe_model_answer","[0.1738342298662125, 0.08963564462299896, 0.31170319332772484, 0.42482693218306367]"
"1","295"," in","probe_model_answer","[0.10785940511864597, 0.32555554447250085, 0.351587818335894, 0.2149972320729593]"
"1","52389"," pumping","probe_model_answer","[0.29232445169025095, 0.11168640703922197, 0.393146539899036, 0.2028426013714912]"
"1","4443"," blood","probe_model_answer","[0.0621097575921105, 0.27112662482968275, 0.03308132233973083, 0.6336822952384759]"
"1","513"," by","probe_model_answer","[0.17677011224399664, 0.01406220966470809, 0.32217871974890805, 0.48698895834238715]"
"1","23816"," conducting","probe_model_answer","[0.13341864990780372, 0.19609061697767424, 0.3084514688937044, 0.36203926422081745]"
"1","12486"," electrical","probe_model_answer","[0.2755584122109764, 0.3134754827680737, 0.19141826998086553, 0.2195478350400845]"
"1","67748"," impulses","probe_model_answer","[0.025583382229794203, 0.3246163691293537, 0.5060615294649363, 0.14373871917591569]"
"1","304"," to","probe_model_answer","[0.13379508736997983, 0.23347495840830965, 0.3555911634792088, 0.2771387907425018]"
"1","270"," the","probe_model_answer","[0.43127670539577573, 0.12387202892444052, 0.3799371209832434, 0.06491414469654053]"
"1","58598"," ventric","probe_model_answer","[0.13572750310397186, 0.4337914445891505, 0.34897679610602905, 0.08150425620084856]"
"1","1154","les","probe_model_answer","[0.4569598679433786, 0.15809721606668897, 0.11603212639899577, 0.26891078959093667]"
"1","16",".","probe_model_answer","[0.25678761422931934, 0.3540186549355728, 0.07288255092606728, 0.3163111799090405]"
"1","2275"," But","probe_model_answer","[0.10689004912022856, 0.16439398416206596, 0.3294492214123657, 0.3992667453053397]"
"1","342"," I","probe_model_answer","[0.04690763036345247, 0.28673856050674557, 0.012450359782290709, 0.6539034493475113]"
"1","4571","'m","probe_model_answer","[0.1377473812258643, 0.22148722391632206, 0.4000529063484043, 0.24071248850940935]"
"1","554"," not","probe_model_answer","[0.3698969756407464, 0.03922149891468547, 0.015142504552601755, 0.5757390208919665]"
"1","13583"," entirely","probe_model_answer","[0.43784290382159363, 0.33655461796263575, 0.10204706420589767, 0.12355541400987291]"
"1","3645"," sure","probe_model_answer","[0.2551022797564558, 0.3722266398217916, 0.35606399848409565, 0.016607081937656976]"
"1","943"," about","probe_model_answer","[0.14190184622867671, 0.5211564236325665, 0.02316584208290292, 0.313775888055854]"
"1","270"," the","probe_model_answer","[0.12670995054276676, 0.05121317291475301, 0.6157013682462328, 0.20637550829624743]"
"1","93252"," autonomic","probe_model_answer","[0.15027180265621048, 0.6756919951587076, 0.06352054301047808, 0.11051565917460392]"
"1","19104"," nerve","probe_model_answer","[0.7927534650518382, 0.060853056577264975, 0.04783104954313466, 0.09856242882776228]"
"1","6579"," processes","probe_model_answer","[0.4000236733312176, 0.36006677181479685, 0.15513392815106988, 0.0847756267029157]"
"1","892"," part","probe_model_answer","[0.20051462182732063, 0.5553566113425864, 0.23434002567122103, 0.009788741158872022]"
"1","339",".\n\n","probe_model_answer","[0.42013050110065825, 0.006532521749677767, 0.06055808959926398, 0.5127788875504001]"
"1","39111","Looking","probe_model_answer","[0.7665423076811719, 0.09702537800368645, 0.11934658319064574, 0.01708573112449572]"
"1","509"," at","probe_model_answer","[0.17002987123060212, 0.34212865522904895, 0.27967041062199965, 0.2081710629183491]"
"1","270"," the","probe_model_answer","[0.207786766686782, 0.37863880944311973, 0.08838511090532974, 0.32518931296476844]"
"1","6536"," options","probe_model_answer","[0.43487807429126685, 0.24993026323353668, 0.2701450389134351, 0.04504662356176129]"
"1","979",":\n\n","probe_model_answer","[0.370513811005011, 0.13921655968195032, 0.41586703076992526, 0.07440259854311347]"
"1","35","A","probe_model_answer","[0.1793040830631608, 0.2841900156905414, 0.22354390639467578, 0.312961994851622]"
"1","16",".","probe_model_answer","[0.1340966402688904, 0.016818986046166454, 0.448894497694829, 0.4001898759901143]"
"1","983"," It","probe_model_answer","[0.04423705171269152, 0.045747027436222915, 0.3364241328963718, 0.5735917879547138]"
"1","344"," is","probe_model_answer","[0.0016127799036777441, 0.4036818802640761, 0.5859336732587193, 0.008771666573526947]"
"1","8216"," formed","probe_model_answer","[0.05656532290550786, 0.6891498957677654, 0.0014993532943755228, 0.2527854280323512]"
"1","294"," of","probe_model_answer","[0.018399285880801374, 0.1898664183935066, 0.39351075084929643, 0.39822354487639555]"
"1","93252"," autonomic","probe_model_answer","[0.0964204001146504, 0.503490383112077, 0.3259052132909363, 0.07418400348233643]"
"1","19104"," nerve","probe_model_answer","[0.12848120572000946, 0.27278619251524855, 0.16965348186434862, 0.4290791199003934]"
"1","6579"," processes","probe_model_answer","[0.3761214876952013, 0.11207290691231017, 0.22909550198744758, 0.2827101034050409]"
"1","305"," and","probe_model_answer","[0.17988192001119754, 0.5018060084434169, 0.010571686194801746, 0.30774038535058373]"
"1","344"," is","probe_model_answer","[0.0038808229242714037, 0.7422296293369904, 0.15934705264634405, 0.09454249509239418]"
"1","270"," the","probe_model_answer","[0.3189401455568562, 0.2103615635121789, 0.047460577462001934, 0.4232377134689631]"
"1","1353"," only","probe_model_answer","[0.012116190670904185, 0.1453969181142303, 0.24429630853827017, 0.5981905826765953]"
"1","12486"," electrical","probe_model_answer","[0.10203265530859663, 0.7073728443663204, 0.13874891214907836, 0.05184558817600458]"
"1","7530"," connection","probe_model_answer","[0.2907019087428898, 0.25133557084758945, 0.12469287262670842, 0.3332696477828122]"
"1","1469"," between","probe_model_answer","[0.2565656537353792, 0.15521625602479996, 0.5156955424716484, 0.0725225477681725]"
"1","270"," the","probe_model_answer","[0.4049909829365407, 0.15034899140221178, 0.2039036663274507, 0.2407563593337969]"
"1","509"," at","probe_model_answer","[0.17904992973039163, 0.3905623794042919, 0.23927300674678897, 0.1911146841185274]"
"1","6309","ria","probe_model_answer","[0.12297348806420658, 0.1376331146839722, 0.4409149895500814, 0.29847840770173983]"
"1","305"," and","probe_model_answer","[0.048334596406509035, 0.2948244614193762, 0.3619941805361345, 0.29484676163798035]"
"1","270"," the","probe_model_answer","[0.23993075736369915, 0.29296825761750117, 0.17067953111690395, 0.2964214539018957]"
"1","58598"," ventric","probe_model_answer","[0.38033813081967954, 0.23598081539301255, 0.050770600689612554, 0.33291045309769546]"
"1","1154","les","probe_model_answer","[0.5321160236263369, 0.20583573851324408, 0.21840096600019548, 0.043647271860223665]"
"1","339",".\n\n","probe_model_answer","[0.18400885878344236, 0.16078032131294626, 0.09285943131169482, 0.5623513885919166]"
"1","42","H","probe_model_answer","[0.012055949812529883, 0.47283114896155065, 0.30106031033763053, 0.21405259088828887]"
"1","6002","mm","probe_model_answer","[0.1023019673637258, 0.5046413755527348, 0.3074269734239941, 0.08562968365954539]"
"1","14",",","probe_model_answer","[0.009749960866386721, 0.6193986132128655, 0.06771034417269572, 0.3031410817480521]"
"1","342"," I","probe_model_answer","[0.6613320568321911, 0.07801345618772267, 0.08381096447873851, 0.17684352250134788]"
"1","2090"," don","probe_model_answer","[0.25675882387892074, 0.21775944274280234, 0.10046852225257676, 0.4250132111257001]"
